,length,LIX,topic,year
522,102,42.535135135135135,VM 2014,2014.5520547945205
523,2706,52.0,Dagens tegning,2026.0493150684931
524,243,52.348765432098766,Bï¿½ger,2017.9331050228311
525,375,33.23913043478261,Musik,2017.407305936073
526,364,52.16083916083916,Debatindlï¿½g,2019.3321917808219
527,92,29.576923076923077,Musik,2014.2691780821917
528,250,36.39617486338798,Medier,2011.8239726027398
529,162,29.196078431372552,Internationalt,2024.2077625570778
530,1375,38.333333333333336,Kultur,2007.4742009132422
531,345,37.428962579860055,Debat,2014.9906392694065
532,913,54.111111111111114,Bogfolk,2025.7664383561644
533,249,42.55555555555556,Film og tv,2018.7461187214612
534,310,37.80952380952381,Debat,2011.8157534246575
535,765,34.14049586776859,Bï¿½ger,2019.4550228310502
536,147,36.56410256410256,Feature,2013.1831050228311
537,3991,42.90070921985816,Debatindlæg,2025.6463470319634
538,108,31.928571428571427,Medier,2012.4906392694065
539,265,47.7398753894081,Film og tv,2017.5794520547945
540,283,42.092532467532465,Mette Fugl,2016.0739726027398
541,2936,55.41114058355438,Internationalt,2005.501598173516
542,406,42.422861710631494,Film og tv,2020.9522831050228
543,0,56.333333333333336,Bøger,2005.643607305936
544,1393,43.235632183908045,Scene,2018.7965753424658
545,575,51.77872340425532,Tennis,2017.9687214611872
546,42,37.22222222222222,Medier,2013.271917808219
547,0,49.35932721712538,Kultur,2005.643607305936
548,0,47.04627766599597,Sport,2005.4577625570778
549,406,43.833333333333336,Bøger,2015.5997716894976
550,133,31.01656314699793,Roskilde Festival,2012.60799086758
551,987,45.463585434173666,Kultur,2023.9385844748858
552,465,40.58782394076512,Danmark,2025.6052511415523
553,100,39.365591397849464,Roskilde Festival,2013.5860730593606
554,728,38.75,Sport,2018.6490867579907
555,702,40.39285714285714,Leder,2014.3157534246575
556,2809,52.69954318936877,Viden og tech,2005.8470319634703
557,351,43.769230769230774,Film og tv,2013.9413242009134
558,398,43.264485344239944,Teateranmeldelser,2016.9182648401825
559,569,53.04504504504504,Film og tv,2016.4468036529681
560,335,52.303030303030305,Film og tv,2019.291095890411
561,174,34.285714285714285,Danmark,2007.0739726027398
562,222,28.5,Film og tv,2014.7269406392695
563,1071,49.296907216494844,Scene,2019.777397260274
564,1755,41.66666666666667,Danmark,2006.3744292237443
565,1570,35.84782608695652,Bagsiden,2023.2527397260274
566,15,45.315789473684205,Filmanmeldelser,2016.5438356164384
567,708,45.58588435374149,Kultur,2005.6353881278537
568,354,44.125,Ferie i Danmark,2017.1408675799087
569,70,44.16506153023007,Spilanmeldelser,2007.271917808219
570,244,53.861111111111114,Tv-anmeldelser,2014.7609589041097
571,672,47.64393939393939,Kultur,2007.5383561643835
572,96,42.73412698412699,Internationalt,2015.4358447488585
573,370,53.67661691542288,Film og tv,2015.1885844748858
574,0,45.43184296619411,Kultur,2006.1408675799087
575,136,31.43688118811881,Sket i ugen,2023.1803652968038
576,489,47.348484848484844,Film og tv,2014.0191780821917
577,204,48.66666666666667,Film,2015.7883561643835
578,225,40.833333333333336,Film og tv,2015.116210045662
579,2162,34.9,Kultur,2024.651826484018
580,422,48.55769230769231,Økonomi,2007.2378995433792
581,2297,28.275,Bï¿½ger,2018.4045662100457
582,72,55.13623188405798,Tv-anmeldelser,2018.1995433789955
583,111,56.16666666666667,Filmanmeldelser,2013.763698630137
584,282,38.72169811320755,Skønlitteratur,2013.5465753424658
585,442,37.072463768115945,Kultur,2019.3607305936073
586,93,46.83536585365854,Medier,2011.9796803652969
587,500,43.15691489361702,Tv-anmeldelser,2017.151826484018
588,0,34.7962962962963,Kultur,2006.2351598173516
589,265,51.027210884353735,Film og tv,2013.0520547945205
590,531,46.464271692186884,Internationalt,2023.1776255707764
591,384,49.51754385964912,Internationalt,2018.4988584474886
592,0,37.75630670123927,Kultur,2005.6655251141551
593,2798,40.13913043478261,Forbrug,2020.4988584474886
594,1830,55.0,Poptillægget,2025.4605022831051
595,323,51.25714285714285,Film og tv,2013.8294520547945
596,28,44.24561403508772,Fodbold,2007.2691780821917
597,168,33.23913043478261,Nyt om mad,2012.094292237443
598,554,44.9030612244898,Premier League,2011.7938356164384
599,189,59.75,Danmark,2013.2378995433792
600,978,49.045197740113,Film og tv,2025.1463470319634
601,190,35.611111111111114,Danmark,2012.7801369863014
602,427,51.98364485981308,Tv-anmeldelser,2016.85799086758
603,146,44.35714285714286,VM-kvalifikation,2013.7022831050228
604,157,55.158208955223884,Tv-anmeldelser,2014.9659817351599
605,1606,51.53109243697479,Medier,2020.879908675799
606,161,50.55555555555556,Film og tv,2014.8963470319634
607,1321,37.96422018348624,Bøger - feature,2023.5630136986301
608,2101,36.437100213219615,Film og tv,2023.0082191780823
609,0,37.9567761089766,Kultur,2004.771917808219
610,101,48.111111111111114,Medier,2013.5109589041097
611,854,39.81205673758865,iBYEN,2024.2187214611872
612,269,35.666666666666664,Film og tv,2014.527397260274
613,43,63.2797385620915,Film og tv,2016.8963470319634
614,15,30.698245614035088,Kultur,2020.2746575342467
615,0,49.98243559718969,Kultur,2005.4155251141551
616,1081,42.08922558922559,Film og tv,2024.4495433789955
617,124,56.84848484848485,Forbrug,2012.291095890411
618,240,50.175141242937855,Superligaen,2013.7242009132422
619,1427,42.850241545893724,Musik,2024.4824200913242
620,278,50.25,Debat,2012.8552511415523
621,1723,40.87563527653214,Film og tv,2025.9331050228311
622,862,50.076530612244895,Rejser,2019.7582191780823
623,146,32.89696969696969,Internationalt,2011.8552511415523
624,876,37.91666666666667,Film og tv,2018.7828767123287
625,284,37.25287356321839,Kristian Madsen,2013.4303652968038
626,402,44.24561403508772,Jesper Petersen,2012.7801369863014
627,322,35.0,Film og tv,2014.7378995433792
628,134,33.75,Scene,2014.102511415525
629,454,40.565789473684205,Politik,2013.424885844749
630,3459,54.67368421052632,Politik,2023.2324200913242
631,280,52.15419847328244,Bï¿½ger,2017.9878995433792
632,533,46.94444444444444,Medier,2013.8497716894976
633,18,44.0632183908046,Bøger,2023.3212328767124
634,2086,42.507246376811594,Fodbold,2020.9769406392695
635,111,41.205128205128204,Fodbold,2013.8239726027398
636,176,33.875725900116144,Skønlitteratur,2013.4769406392695
637,452,31.743589743589745,VM-kvalifikation,2013.9303652968038
638,1961,50.03188405797101,Kultur,2019.7938356164384
639,142,46.41176470588235,Internationalt,2012.4796803652969
640,0,60.12063492063491,Kultur,2006.263698630137
641,1374,43.959286112660344,Rejser,2021.2828767123287
642,346,61.10526315789474,Sport,2023.1776255707764
643,4300,52.78448275862069,Fodbold,2007.0082191780823
644,77,43.70843373493976,Tv-anmeldelser,2016.9906392694065
645,134,35.14794520547945,Kultur,2017.9495433789955
646,359,62.130434782608695,Forbrug,2015.8908675799087
647,244,52.09035409035409,Internationalt,2006.6244292237443
648,357,41.198581560283685,Internationalt,2007.521917808219
649,0,47.22712982133272,Kultur,2020.4303652968038
650,220,53.18518518518518,Bagsiden,2023.8689497716894
651,1743,50.55555555555556,Film og tv,2012.7488584474886
652,284,48.548780487804876,Film og tv,2025.3963470319634
653,271,49.833333333333336,Kultur,2020.924885844749
654,1996,45.3181216931217,Meme dig til magten,2023.4687214611872
655,50,48.46084337349397,Politik,2025.8607305936073
656,251,45.60606060606061,USA,2020.9440639269408
657,343,48.05979381443299,Tv-anmeldelser,2015.777397260274
658,379,52.39592913682624,Lars Trier Mogensen,2012.4440639269408
659,1234,55.061737257717155,Meme dig til magten,2023.4276255707764
660,99,49.31978319783198,Sport,2017.9961187214612
661,0,37.60876369327073,Fodbold,2006.0109589041097
662,0,43.75603318250377,Klummer,2006.2214611872148
663,2489,42.33333333333333,Kultur,2025.2883561643835
664,118,51.2816091954023,Internationalt,2013.7801369863014
665,1805,55.80769230769231,Kultur,2004.8607305936073
666,2519,40.61772486772487,Meme dig til magten,2024.1134703196346
667,538,40.29961417892453,Filmanmeldelser,2015.5684931506848
668,97,35.815789473684205,Fodbold,2013.6600456621004
669,616,42.72312223858616,Tv-anmeldelser,2015.9961187214612
670,400,31.527272727272727,Internationalt,2012.393607305936
671,588,44.941358024691354,Digitalt,2014.3716894977167
672,837,40.71023302938197,Medier,2020.4906392694065
673,116,58.333333333333336,Superligaen,2013.7527397260274
674,189,44.98148148148148,Nyheder,2016.9182648401825
675,164,57.39919557566616,Filmanmeldelser,2013.4796803652969
676,670,44.046816479400746,Sport,2018.2965753424658
677,64,30.55263157894737,Internationalt,2014.6858447488585
678,96,63.27210884353741,Politik,2012.3716894977167
679,259,63.333333333333336,Internationalt,2012.379908675799
680,193,44.74264705882353,Rejser,2018.6682648401825
681,498,42.24031007751938,Sygdom,2013.4550228310502
682,68,34.06140350877193,Teateranmeldelser,2014.8744292237443
683,571,48.67881241565452,Kultur,2021.1189497716894
684,157,38.791666666666664,Bagsiden,2013.7582191780823
685,25,54.02564102564103,Kultur,2020.10799086758
686,1085,62.333333333333336,Kultur,2019.352511415525
687,138,38.27272727272727,Faglitteratur,2014.777397260274
688,487,44.846385542168676,Tv-anmeldelser,2016.4933789954339
689,1803,35.456271397447864,Internationalt,2020.5575342465754
690,0,45.74813510153336,Kultur,2005.0465753424658
691,0,38.93650793650794,Sport,2005.6490867579907
692,224,51.0921052631579,Scene,2014.7022831050228
693,396,53.07623173535504,Sundhed,2023.7801369863014
694,534,44.2989010989011,Internationalt,2019.2883561643835
695,197,37.440460947503205,Film og tv,2017.0328767123287
696,168,38.656976744186046,Motion,2013.5602739726028
697,106,30.43333333333333,Internationalt,2014.0821917808219
698,69,52.768075208373716,Film og tv,2012.7022831050228
699,57,57.56271186440678,Filmanmeldelser,2016.6776255707764
700,467,35.28230337078652,Bøger,2011.7801369863014
701,538,45.325471698113205,Politik,2014.838812785388
702,1437,45.53448275862069,Kultur,2020.6940639269408
703,88,44.96153846153846,Rejser,2018.4659817351599
704,337,41.42518939393939,"Anmeldelser, cd-beat",2015.8415525114156
705,1495,46.53469387755102,Film og tv,2018.2077625570778
706,261,41.306451612903224,Bøger,2023.129908675799
707,63,47.45735508688155,Kultur,2024.035616438356
708,484,38.64102564102564,Filmanmeldelser,2014.3963470319634
709,1574,55.01689189189189,Kultur,2019.094292237443
710,401,60.74390243902439,Økonomi,2015.907305936073
711,353,40.529411764705884,Bï¿½ger,2018.8360730593606
712,784,42.9059829059829,"Anmeldelser, cd-beat",2014.352511415525
713,0,44.904761904761905,Virksomheder,2014.2883561643835
714,354,45.10820895522388,Film og tv,2014.7269406392695
715,240,41.05797101449276,Kultur,2020.1189497716894
716,235,33.0,NFL,2015.157305936073
717,274,40.54905040696844,Danmark,2018.9632420091325
718,823,39.292268041237115,Kultur,2024.6134703196346
719,621,50.09574468085106,Film og tv,2025.674885844749
720,1086,32.029411764705884,iBYEN,2019.3157534246575
721,1246,38.789387666158206,Film og tv,2024.2159817351599
722,141,39.93333333333334,Danmark,2007.3075342465754
723,227,40.412244897959184,Medier,2012.5109589041097
724,524,58.28692363112392,Filmanmeldelser,2016.3157534246575
725,470,45.13968253968254,Danmark,2016.5246575342467
726,199,45.220689655172414,Kroniken,2011.7296803652969
727,159,28.5765306122449,Filmanmeldelser,2014.1858447488585
728,531,26.614406779661017,Forbrug,2015.8908675799087
729,0,45.833333333333336,Kultur,2007.035616438356
730,47,51.24502750740584,Film og tv,2018.2242009132422
731,171,40.5,Medier,2012.1134703196346
732,195,52.19047619047619,Fodbold,2014.602511415525
733,496,58.814655172413794,Bï¿½ger,2018.4495433789955
734,1487,48.166666666666664,Danmark,2007.3321917808219
735,80,45.017732776170575,Filmanmeldelser,2017.8470319634703
736,1338,42.84090909090909,Fodbold,2006.035616438356
737,350,35.65882352941176,Berlinale,2012.1995433789955
738,0,44.16011235955057,Sport,2005.7324200913242
739,270,52.57089552238806,Jakob Engel-Schmidt,2015.1381278538813
740,394,50.02564102564102,Filmanmeldelser,2017.3470319634703
741,140,50.51111111111111,Film og tv,2014.0054794520547
742,86,42.876334768267455,Mad,2018.0520547945205
743,1148,47.2122641509434,Film og tv,2019.7691780821917
744,779,37.02681992337165,iBYEN,2024.5657534246575
745,274,48.33333333333333,Premier League,2015.9182648401825
746,453,47.61538461538461,Spil,2012.0794520547945
747,349,50.55555555555556,Premier League,2012.9632420091325
748,1118,67.62247191011235,Poptillægget,2025.2242009132422
749,1647,34.88051948051948,Kultur,2019.6490867579907
750,0,59.49315068493151,Kultur,2005.0739726027398
751,3051,27.028571428571425,Natteliv,2012.3826484018264
752,387,25.0,Film og tv,2014.0027397260274
753,390,42.56205673758865,Fodbold,2006.3689497716894
754,85,57.894378698224855,Skønlitteratur,2012.3607305936073
755,1367,46.175925925925924,Kultur,2026.0164383561644
756,3271,43.16392993979201,Faglitteratur,2005.4906392694065
757,1386,43.77272727272727,Internationalt,2016.407305936073
758,127,41.86363636363637,Fodbold,2011.9495433789955
759,618,45.57786885245902,Kultur,2024.0739726027398
760,288,40.13913043478261,Kritikerskolen,2013.9906392694065
761,130,85.0,Filmanmeldelser,2016.9824200913242
762,1924,68.0,Poptillægget,2024.2527397260274
763,310,42.28148148148148,Skønlitteratur,2014.5602739726028
764,367,43.75470418715037,Kultur,2021.2582191780823
765,140,46.083333333333336,Internationalt,2007.527397260274
766,2042,49.14354066985646,Kultur,2020.8321917808219
767,217,37.80952380952381,Tv-anmeldelser,2014.2242009132422
768,733,49.74074074074074,Film og tv,2020.0438356164384
769,2319,34.65857247976453,Film og tv,2021.1545662100457
770,165,40.833333333333336,Dødsfald,2014.602511415525
771,228,42.55555555555556,EM-kvalifikation,2011.7664383561644
772,1495,37.269230769230774,Internationalt,2024.7351598173516
773,204,42.333333333333336,EM-kvalifikation,2011.8212328767124
774,196,36.46774193548387,Internationalt,2007.527397260274
775,1295,47.258620689655174,Film og tv,2024.9851598173516
776,509,51.25640459363957,Film og tv,2017.866210045662
777,389,57.22222222222222,Film og tv,2011.8075342465754
778,1384,38.766666666666666,Film,2015.3771689497717
779,631,45.0,Fodbold,2011.7664383561644
780,2685,50.471014492753625,Film og tv,2018.5465753424658
781,408,47.23809523809524,Politik,2011.7938356164384
782,231,41.078947368421055,Film og tv,2014.116210045662
783,1823,40.43285528031291,Film og tv,2023.2351598173516
784,4792,46.38461538461539,Internationalt,2020.6721461187215
785,97,45.02311303719755,Kultur,2006.4413242009134
786,209,41.55714285714286,Leder,2014.3267123287671
787,4807,40.0,Film og tv,2019.3470319634703
788,255,56.66666666666667,Bagsiden,2013.7214611872148
789,139,49.82706766917293,Kultur,2019.4522831050228
790,381,47.855345911949684,Film og tv,2011.9155251141551
791,2355,34.023809523809526,Skønlitteratur,2020.785616438356
792,165,43.095238095238095,Per Michael Jespersen,2014.9659817351599
793,1311,36.01787234042553,Sport,2005.304794520548
794,170,49.833333333333336,Danmark,2007.4961187214612
795,2448,71.48780487804878,Tv-anmeldelser,2014.8157534246575
796,942,49.02614379084967,Set og hørt,2024.3963470319634
797,163,50.11594202898551,Scene,2017.7132420091325
798,280,39.365591397849464,Danmark,2007.588812785388
799,1306,65.33333333333334,ï¿½konomi,2019.5082191780823
800,298,39.333333333333336,Dødsfald,2014.7828767123287
801,2419,38.553030303030305,Kultur,2006.8184931506848
802,5135,52.878787878787875,Danmark,2005.9933789954339
803,2172,43.14525691699605,Danmark,2005.9440639269408
804,108,35.0,Danmark,2007.0794520547945
805,1592,40.105376344086025,Filmanmeldelser,2012.3294520547945
806,222,55.56051587301587,Film og tv,2012.8075342465754
807,511,44.5,Politik,2019.4605022831051
808,1084,29.0,Dagens tegning,2026.0602739726028
809,405,49.49677419354838,Internationalt,2016.9550228310502
810,279,49.58006535947712,ï¿½konomi,2019.0191780821917
811,464,49.08245711123409,Kultur,2018.8470319634703
812,0,36.92331460674157,Økonomi,2005.9413242009134
813,946,32.65986394557823,Film og tv,2013.0575342465754
814,444,52.86363636363637,Filmanmeldelser,2017.866210045662
815,0,39.177858726639215,Danmark,2005.527397260274
816,221,38.77662337662338,Bøger,2016.4303652968038
817,214,33.96785714285714,Danmark,2020.6107305936073
818,461,53.86643835616438,Cph:Dox,2017.3020547945205
819,531,43.284153005464475,Musik,2017.8744292237443
820,429,42.57142857142857,Tv-anmeldelser,2016.8294520547945
821,2083,38.08064516129032,Kultur,2004.9988584474886
822,4966,41.58163265306122,Danmark,2019.054794520548
823,58,50.0,Filmanmeldelser,2016.5301369863014
824,306,31.53887884267631,Filmanmeldelser,2014.9906392694065
